A/C/D/U,Valid-From Date,Valid To Date,Offer Display Name,Offer ID,License Agreement Type,Purchase Unit,Secondary License Type,End Customer Type,List Price,ERP Price,Material
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 4 for Faculty,9c090ccc-01d4-40e6-92a8-578b637dc8e4,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5582.5,7975,BET-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 4 for Students,08096717-b97a-449a-ab76-74d8bf274537,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,4060,5800,BET-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 4 Overage,52bd22c2-1323-4aef-85fe-dcb96ba3c8c5,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,BBG-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 4 Overage for Faculty,b6fae2b1-20f3-4e40-b2ff-bc4a991de030,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,BLI-00002
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 4 Overage for Students,0600471f-04b4-4e7c-9c10-61891855f144,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,BLI-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 5,8f8aafd1-669f-4d7f-8187-73f97ea869f9,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,10150,14500,B2Z-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 5 for Faculty,67669b6d-425c-422c-a1dc-476ac86b69a6,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5582.5,7975,BEV-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 5 for Students,68e830f3-19ac-4bb2-8f59-bcf3f8b2e447,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,4060,5800,BEV-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 5 Overage,12263842-d850-4994-adad-d9e37643955d,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,BBI-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 5 Overage for Faculty,d8c1d8ca-1094-4cd7-858b-0dfd76f3f5d9,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,BNI-00002
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 5 Overage for Students,0fc9c779-7ef2-4002-983f-6ad73fa2256e,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,BNI-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 6,fcfe65a3-c6d4-4af1-bc12-08a37b56ebe3,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,10150,14500,B4I-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 6 for Faculty,0fba8bcb-12e9-4183-bd1c-0a9ee2d36fe7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5582.5,7975,BEX-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 6 for Students,cdf3af14-4abd-42d3-a8e2-55231e625d15,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,4060,5800,BEX-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 6 Overage,b5d97ea9-9954-4db6-9b75-c3c9eec93593,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,BBK-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 6 Overage for Faculty,f66b5392-8011-47cd-85f9-03a8d04db406,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,BQI-00002
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 2 Band 6 Overage for Students,b3d10cb4-aed7-4271-86c7-56d1bd38e0d2,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,BQI-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 1,8183120f-9d3c-41c9-94b5-38a4a1d77e15,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,21700,31000,B8X-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 1 for Faculty,876cb4d8-c569-45cb-9a46-280ed96ff5bb,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11935,17050,BEZ-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 1 for Students,917690e9-8da0-4e56-ae90-a0d12e61d2c0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8680,12400,BEZ-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 1 Overage,12817ddf-ef11-4733-b783-2d792ad0e6a7,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,BBM-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 1 Overage for Faculty,85824b01-981d-4cf0-ba9a-f73496e42944,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,BTI-00002
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 1 Overage for Students,95593072-f031-4807-a8a0-1fbe2f4b68d5,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,BTI-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 2,56076643-0c85-4af7-b866-eaf0f8f5edde,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,21700,31000,B8Z-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 2 for Faculty,29a9ce3f-1385-41c1-9781-e4348cadd705,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11935,17050,BGI-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 2 for Students,f7b6556b-098b-4959-9293-8112c79da55b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8680,12400,BGI-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 2 Overage,b3177657-1bb3-489b-9e0b-7d02a858ec24,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,BBP-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 2 Overage for Faculty,b73e35b2-5893-43ad-9a69-cf25c9934db7,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,BVI-00002
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 2 Overage for Students,8284398d-c7dc-4c89-a30e-6553b3dcb7e9,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,BVI-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 3,f8202239-c9e3-4489-ad8d-e0aa4378bd20,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,21700,31000,B9C-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 3 for Faculty,12e72239-0985-476c-a147-79fcd40f08d1,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11935,17050,BIA-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 3 for Students,0c35a2de-66e8-4ed9-8837-15c71738446f,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8680,12400,BIA-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 3 Overage,405eaa3e-2089-45a5-b824-a86f8f083a20,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,BBR-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 3 Overage for Faculty,183596f4-356c-4808-a3c9-2b3dc75039f7,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,BXI-00002
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 3 Overage for Students,243427c8-e222-4651-bbe4-9d046152651c,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,BXI-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 4,3b8f534f-f8bb-409d-872f-3ff427f1f917,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,21700,31000,B9F-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 4 for Faculty,2d813d2c-50e9-4764-8360-d6186b736f05,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11935,17050,BIC-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 4 for Students,3d858e87-832e-4967-8a2b-80ee024ea50a,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8680,12400,BIC-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 4 Overage,c08beec9-616c-4afe-aeb5-4ce4280542ea,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,BBT-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 4 Overage for Faculty,ce08b892-2b21-4526-90b2-f8fbba601d24,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,BZI-00002
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 4 Overage for Students,9b4be7cd-7a0a-411d-bbf2-04790afdaa39,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,BZI-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 5,68573bf8-da9a-46c7-a053-162a826b873a,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,21700,31000,B9H-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 5 for Faculty,59db7cec-c6d5-4982-8497-fb244098035b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11935,17050,BIF-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 5 for Students,372fae08-ce02-43ce-b74b-302add6bfce1,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8680,12400,BIF-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 5 Overage,56c874c1-4437-4beb-95eb-e7e4f8a3584e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,BBV-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 5 Overage for Faculty,36532926-4470-4d39-abfa-b91a479dd816,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,BZX-00002
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 5 Overage for Students,5f309d1d-f73b-48a5-a519-abd42afb32a9,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,BZX-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 6,56a93b96-64a7-4ad0-b8d2-bec47236f95b,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,21700,31000,B9J-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 6 for Faculty,88dd0c48-bf99-4bdb-bea2-0a483aa1b021,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11935,17050,BIH-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 6 for Students,860fcbe1-efeb-4997-aa27-5415ac985674,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8680,12400,BIH-00004
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 6 Overage,bda90272-77cb-419e-bee5-72a40d8acbc9,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,BBX-00003
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 6 Overage for Faculty,aec046d0-07b3-409a-a7c3-cf16091f1326,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,BZZ-00002
UNC,20210501,99991231,Dynamics 365 e-Commerce Tier 3 Band 6 Overage for Students,f3694443-384d-4417-97f5-b7ce2568d246,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,BZZ-00003
UNC,20210501,99991231,Dynamics 365 Field Service,5eb287f2-f34f-4bc8-a8b0-c2e9b23f7430,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,71.3,95,AAA-35792
UNC,20210501,99991231,Dynamics 365 Field Service - Resource Scheduling Optimization,df67a19b-60bc-4284-9b20-70ca4fa3c16a,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,22.5,30,AAA-35802
UNC,20210501,99991231,Dynamics 365 Field Service - Resource Scheduling Optimization (Nonprofit Staff Pricing),96693d66-601c-4370-854d-478ecb1badf6,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,18.9,21,AAD-26759
UNC,20210501,99991231,Dynamics 365 Field Service (36 mo),95440286-4455-411c-a3f6-2d75c6ccfea3,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,71.3,95,DEH-00020
UNC,20210501,99991231,Dynamics 365 Field Service (Nonprofit Staff Pricing),2010c1b3-9564-4a74-8a31-a21c29bfe5db,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,21.4,23.8,AAD-34685
UNC,20210501,99991231,Dynamics 365 Field Service (Qualified Offer) (1000 seat minimum requirement),05d9c319-13ce-4da2-b8b7-395be527f7fa,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,45,60,DEH-00017
UNC,20210501,99991231,Dynamics 365 Field Service (Qualified Offer) (250 seat minimum requirement),103b8ea2-117c-41f5-bcf8-b4274eb5a0c4,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,60,80,DEH-00015
UNC,20210501,99991231,Dynamics 365 Field Service (Qualified Offer) (500 seat minimum requirement),bae7d5b1-a75a-4142-b04f-e717ca78a753,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,52.5,70,DEH-00016
UNC,20210501,99991231,Dynamics 365 Field Service Attach for Government to Qualifying Dynamics 365 Base Offer,b1d95d6b-2fb4-4360-b390-5ac770c71811,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,15,20,SCR-00003
UNC,20210501,99991231,Dynamics 365 Field Service Attach for Government to Qualifying Dynamics 365 Base Offer From SA From VL/DPL,a32ff4c7-804a-4447-b0d3-6ca18240ef4b,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,9,12,ECH-00004
UNC,20210501,99991231,Dynamics 365 Field Service Attach to Qualifying Dynamics 365 Base Offer,fa9d0a71-c3f1-4147-a45e-3f6577901cd6,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,15,20,SCN-00003
UNC,20210501,99991231,Dynamics 365 Field Service Attach to Qualifying Dynamics 365 Base Offer (36 mo),53fdd8cc-84d8-45fa-ac5f-1f782be617ad,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,15,20,SCN-00008
UNC,20210501,99991231,Dynamics 365 Field Service Attach to Qualifying Dynamics 365 Base Offer (Nonprofit Staff Pricing),9c238227-d7a8-43bf-b341-d690db24eb94,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,4.5,5,SCN-00004
UNC,20210501,99991231,Dynamics 365 Field Service Attach to Qualifying Dynamics 365 Base Offer (Qualified Offer) (100 seat minimum requirement),ce8baf52-8930-4076-813f-64493d758abe,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,7.5,10,SCN-00005
UNC,20210501,99991231,Dynamics 365 Field Service Attach to Qualifying Dynamics 365 Base Offer for Faculty,2a8ce3ed-d2b3-4d9f-b620-375a9f475479,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,8.3,11,SCP-00003
UNC,20210501,99991231,Dynamics 365 Field Service Attach to Qualifying Dynamics 365 Base Offer for Faculty From SA From VL/DPL,8cb3b356-97c6-4fbe-9cfa-276302fabc23,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5,6.6,SVG-00001
UNC,20210501,99991231,Dynamics 365 Field Service Attach to Qualifying Dynamics 365 Base Offer for Students,21e8c37f-13e6-4e5a-a390-b492f788e196,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,6,8,SCP-00004
UNC,20210501,99991231,Dynamics 365 Field Service Attach to Qualifying Dynamics 365 Base Offer for Students From SA From VL/DPL,2f692236-0eff-4000-85ee-19b07dcb5988,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.6,4.8,SVG-00002
UNC,20210501,99991231,Dynamics 365 Field Service Attach to Qualifying Dynamics 365 Base Offer From SA From VL/DPL,9905f68b-4a7f-44ac-94a2-426d06f32f7a,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,9,12,DEK-00004
UNC,20210501,99991231,Dynamics 365 Field Service Device,a7fc021e-0eb1-4fdb-ada1-3fe7ddf4e887,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,108.7,145,AAA-43236
UNC,20210501,99991231,Dynamics 365 Field Service for Faculty,41d5856b-9cdc-4194-944d-181517f1268e,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,39.2,52.3,AAA-35806
UNC,20210501,99991231,Dynamics 365 Field Service for Faculty Device,2fec701c-4de9-498a-b104-d9e22a923029,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,59.8,79.7,AAA-43238
UNC,20210501,99991231,Dynamics 365 Field Service for Faculty From SA From VL/DPL,581fdbba-c2ea-4c9d-b4e0-1e95026feb73,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,23.5,31.4,ECD-00002
UNC,20210501,99991231,Dynamics 365 Field Service for Government,4c839db0-6011-4ac5-a8d6-5522c080f90c,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,71.3,95,AAD-39791
UNC,20210501,99991231,Dynamics 365 Field Service for Government Device,975acc3d-dd41-432d-ab89-f32c93f2efb4,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,108.7,145,AAD-39792
UNC,20210501,99991231,Dynamics 365 Field Service for Government From SA From VL/DPL,c6347621-dbd6-4d24-bb09-b64e06afed9e,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,42.8,57,ECH-00005
UNC,20210501,99991231,Dynamics 365 Field Service for Students,6b332b2d-863a-4a18-ad8a-b3d1434c27d9,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,28.5,38,AAA-35807
UNC,20210501,99991231,Dynamics 365 Field Service for Students Device,685760e2-b019-489f-a71d-f647a1626cac,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,43.5,58,AAA-43239
UNC,20210501,99991231,Dynamics 365 Field Service for Students From SA From VL/DPL,7d100a8c-529b-478e-864f-b4021bddbd1d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,17.1,22.8,ECD-00001
UNC,20210501,99991231,Dynamics 365 Field Service From SA From VL/DPL,093fff24-f35f-481e-80af-2f51a8e5a7e3,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,42.8,57,DEK-00005
UNC,20210501,99991231,Dynamics 365 Finance,a43fadf6-c52c-469f-899b-4e7fb0f597d9,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,126,180,SFV-00002
UNC,20210501,99991231,Dynamics 365 Finance (36 mo),7b961339-cca6-42ae-a20f-874e85486d45,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,126,180,SFV-00008
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer,68004972-e469-45e4-bc99-27f69afcbea1,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,21,30,SAJ-00003
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer (36 mo),d1f87b56-4aac-4cf4-a5a1-2aa106406f9c,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,21,30,SAJ-00007
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer (Qualified Offer),bdad5414-c694-4095-be1f-d3d02fd511d8,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,10.5,15,SAJ-00004
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer For AX Migration Promo,69d789e8-1e93-4dee-86b2-3ddfb03c08b9,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,12.6,18,SAL-00004
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer for Faculty,8041e633-0119-4d77-9a50-47541a828d2f,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11.6,16.5,SAK-00003
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer for Faculty (Qualified Offer),7680245a-5e0b-4e00-8888-9bfb0191fb20,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5.8,8.3,SAK-00004
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer for Faculty From SA From VL/DPL,7dc1f2e0-8d2d-4b8f-9795-3a9b905936c1,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,6.9,9.9,SUY-00001
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer for Students,88af9d14-3c1b-4434-9168-296eeaec202d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8.4,12,SAK-00005
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer for Students (Qualified Offer),10e5ae99-4dc7-4b34-8456-08b7ebe72457,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,4.2,6,SAK-00006
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer for Students From SA From VL/DPL,ca6bd88a-9d22-4ff6-aff5-64ba0257c3bb,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,5,7.2,SUY-00002
UNC,20210501,99991231,Dynamics 365 Finance Attach to Qualifying Dynamics 365 Base Offer From SA From VL/DPL,0982c398-75c5-4f24-a13d-f9c837306779,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,12.6,18,SAL-00003
UNC,20210501,99991231,Dynamics 365 Finance For AX Migration Promo,7fbd1115-a4c1-4cf9-b881-40c4187ca581,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,75.6,108,SFX-00005
UNC,20210501,99991231,Dynamics 365 Finance for Faculty,46a4a2ef-7eb1-4e2a-8162-a31e0423c5fc,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,69.3,99,SFW-00002
UNC,20210501,99991231,Dynamics 365 Finance for Faculty From SA From VL/DPL,9b3ebef7-4b74-4f78-90df-d726692e537d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,41.6,59.4,SUW-00001
UNC,20210501,99991231,Dynamics 365 Finance for Students,0a0e4df8-867f-4f1d-bcc8-7e83808570d7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,50.4,72,SFW-00003
UNC,20210501,99991231,Dynamics 365 Finance for Students From SA From VL/DPL,8de0ee09-f18f-4a36-9356-9ce332c69598,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,30.2,43.2,SUW-00002
UNC,20210501,99991231,Dynamics 365 Finance From SA From VL/DPL,5b5de5dc-5158-4744-bae0-400b540d15ca,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,75.6,108,SFX-00003
UNC,20210501,99991231,Dynamics 365 Fraud Protection Account Protection,9c67d4f2-fbdb-48a0-8c6c-15d9a1eef7ee,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,700,1000,2U1-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Account Protection Addon for Faculty Tier 1,beeafb06-d78c-45f4-9446-3fa6ebbc7803,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,57.8,82.5,2X1-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Account Protection Addon for Faculty Tier 2 (Minimum units required),711e2441-673c-4322-947c-ce2eb8035605,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,38.5,55,2X8-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Account Protection Addon Tier 1,f4d6d6cc-b7e6-4e05-bb60-de52ab3d95d1,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,105,150,2UI-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Account Protection Addon Tier 2 (Minimum units required),6910823a-9494-4441-9fee-4539117611e2,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,70,100,2V1-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Account Protection for Faculty,3a773ce4-8a93-4da7-a966-fdf8a41b4887,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,385,550,2W8-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Loss Prevention,b8ece6e3-dadd-4d4c-8c9f-e885a63003ed,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,700,1000,2U8-00004
UNC,20210501,99991231,Dynamics 365 Fraud Protection Loss Prevention Addon for Faculty Tier 1,5d4547df-6872-4bbd-93b7-e63b1cb07792,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,57.8,82.5,2XB-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Loss Prevention Addon for Faculty Tier 2 (Minimum units required),2d912aad-bd09-4b66-87dc-ca75f2a5ef48,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,38.5,55,2XI-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Loss Prevention Addon Tier 1,626d21d7-1141-4567-bcb2-26afebbed4e3,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,105,150,2V8-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Loss Prevention Addon Tier 2 (Minimum units required),d11d5bea-daed-40dd-952d-ef0372aa8e3f,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,70,100,2VB-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Loss Prevention for Faculty,1bc4f992-eda4-4a90-8628-ec35b5279e0e,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,385,550,2WB-00002
UNC,20210501,99991231,Dynamics 365 Fraud Protection Purchase Protection,28acf312-45ee-4dd6-b545-10561dcb2359,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,700,1000,2UB-00004
UNC,20210501,99991231,Dynamics 365 Fraud Protection Purchase Protection Addon for Faculty Tier 1,802036f3-f638-4959-b9cd-781910dba0d7,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,57.8,82.5,2Y1-00002
